,ID,DATA,TEL,CPF,SOLICITANTE,DS_RECEITA,LABEL
2197,2197,2020-03-27,1100002197,12345672197,Tatiana,"solicito procedimento dermatologico 30101646 infiltracao intralesional, cicatricial / hemangiomas por sessao cid l91 tempo de procedimento: 15 minutos",Encaminhamento
2198,2198,2020-06-05,1100002198,12345672198,Gustavo,"solicito: cauterizacao eletrica de corno cutaneo espesso em braco d e perna esquerda. tuss: 30101255+ 30101298 cauterizacao qupimica e curetagem de multiplas lessoes de ceratose actpnica, dano solar intenso risco de malignizacao. tuss: 30101255 x2 + 30101107 x2 grata,",Exame
2199,2199,2020-09-29,1100002199,12345672199,Isabela,"solicitacao de exames: solicito hemograma para seguimento de dengue, a ser realizado em 08/03 hd: dengue",Exame
2200,2200,2020-07-29,1100002200,12345672200,João,a academia paciente com sinais de periostite/ canelite. solicito fortalecimento + exercicios de propiocepcao evitar impacto grato,Exame
2201,2201,2020-07-02,1100002201,12345672201,Maria,"ao gastroenterologista paciente previamente higido comparece a unidade com quadro de sensacao de globus faringeo, nauseas, eructacoes ha 02 semanas. nega febre, tosse e demais sintomas. abd: dor discreta a palpacao epigastrica. ausencia de massas e visceromegalias. db negativa solicito acompanhamento do caso. grato.",Exame
2202,2202,2020-06-11,1100002202,12345672202,José,solicito mapa 24h paciente com has + descontrole pressorico,Exame
2203,2203,2020-05-29,1100002203,12345672203,Ana,"paciente com disfuncao femero patelar , deve realizar exercicios de fortalecimento de qudriceps, rotadores externos e abdutores do quadril, coreabdominal. alongamento de isquitibiais e tornozelo. deve realizar no exercicios de cadeia aberta : extensores ? preferencialmente exercicios de 60deg 90deg com 3s de isometria flexoras ? 0deg 30deg com 3s isometria cadeia fechada ? evitar exercicio afundo",Exame
2204,2204,2020-01-09,1100002204,12345672204,Pedro,"paciente em tratamento quimioterapico evoluindo com lesao ulcerada em palato duro do lado d, referindo sintomatologia dolorosa, necessitando de laserterapia de baixa potencia para tratamento e alivio dos sintomas. grata. 30202159 (5 sessoes)",Exame
2205,2205,2020-06-02,1100002205,12345672205,Mariana,solicito teste ergometrico hd: avaliacao funcional,Encaminhamento
2206,2206,2020-11-30,1100002206,12345672206,Carlos,solicito coleta teste para covid 19 por presenca de sintomas gripais cid b342 covido tuss 40314618,Exame
2207,2207,2020-05-12,1100002207,12345672207,Paula,a fisioterapia encaminho paciente para reabilitacao. hd: sindrome miofascial dorso. cid: m79,Encaminhamento
2208,2208,2020-07-08,1100002208,12345672208,Lucas,"solicito tomografia computadorizada de seios da face para paciente acima com historia de obstrucao ansal, rinorreia e cefaleia recorrente, ja fez uso de 3 antibioticos sem melhora da secrecao posterior , tosse seca e cefaleia ao exame com vos anasalada , rinoscpia com hip ccii 3+,4+ em uso de sf nasal e amome sem melhora cid j32",Exame
2209,2209,2020-12-28,1100002209,12345672209,Juliana,"a ubs paciente diabetica, em uso de insulina, com necessidade de controle de dextro para melhor control do diabetes. solicito glicosimetro, fitas/lancetas para controle de dextro grata,",Exame
2210,2210,2020-09-22,1100002210,12345672210,Fernando,"solicitacao de exame sorologia epstein barr (igm e igg) atenciosamente,",Encaminhamento
2211,2211,2020-12-20,1100002211,12345672211,Cristina,: solicito para paciente acima: : rmn pe esq codigo: 41101308 justificativa: dor em membro/ fx por estresse? cid 10: m796 : rmn pe d codigo: 41101308 justificativa: dor em membro/ fx por estresse? cid 10: m796,Exame
2212,2212,2020-08-15,1100002212,12345672212,Rafael,solicito: citologia oncotica cervico vaginal coleta de material cervico vaginal (41301099),Exame
2213,2213,2020-10-20,1100002213,12345672213,Patrícia,"paciente refere tosse produtiva, fadiga, mal estar ha 16 dias nega febre aferida e demais sintomas solicito rx torax",Exame
2214,2214,2020-05-05,1100002214,12345672214,Vinícius,videonasolaringoscopia flexivel ( 40201252) hd: disfonia funcional,Exame
2215,2215,2020-02-21,1100002215,12345672215,Camila,"solicito hemograma completo desidrogenase lactica ureia, creatinina, ast, alt, bilirrubinas relacao proteina/creatinina urinaria (amostra isolada) cid: z35",Encaminhamento
2216,2216,2020-01-29,1100002216,12345672216,Rodrigo,pedido de exame solicito teste rapido para covid grata,Encaminhamento
2217,2217,2020-01-28,1100002217,12345672217,Tatiana,a ressonancia magnetica solicito ao paciente acima com dor no pe direito rnm pe direito,Exame
2218,2218,2020-05-10,1100002218,12345672218,Gustavo,solicito para paciente acima: rx do pe esq ap + o,Exame
2219,2219,2020-11-04,1100002219,12345672219,Isabela,solicito teste ergometrico,Encaminhamento
2220,2220,2020-09-19,1100002220,12345672220,João,solicito exame laboratorial abaixo > digoxinemia serica cid: i509 grata,Exame
2221,2221,2020-08-16,1100002221,12345672221,Maria,"solicito hemograma ? 40304361 ureia ? 40302580 creatinina ? 40301630 provas de funcao hepatica ? 40312151 acido urico 40301150 proteina c reativa ? 40308391 tsh ? 40316521 t4l ? 40316548 ferritina ? 40316270 ferro serico ? 40301842 calcio total ? 40301400 vitamina d 25 hidroxi, pesquisa e/ou dosagem 40302830 vitamina b12 ? 40316572 ck 40301648 cid m25.5",Encaminhamento
2222,2222,2020-10-25,1100002222,12345672222,José,otoneurologico completo hd: instabilidade/ tontura,Exame
2223,2223,2020-06-24,1100002223,12345672223,Ana,solicito: mamografia (40808041) us mamas (40901114) us tireoide (40901203) justificativa: rotina,Exame
2224,2224,2020-03-08,1100002224,12345672224,Pedro,solicito cintilografia ossea trifasica (40706010 + 40706028) tu umero direito cid 10 d16,Encaminhamento
2225,2225,2020-05-08,1100002225,12345672225,Mariana,solicito densitometria ossea ( coluna e femur) obs: paciente com artrite reumatoide em uso cronico de corticoide,Exame
2226,2226,2020-06-27,1100002226,12345672226,Carlos,solicito para coletar em 6/24 hemograma sodio potassio ureia creatinina tgo tgp fosfatase alcalina ggt bilirrubina total + fracoes albumina coagulograma ck vit b12 vit d calcio acido folico colesterol total + fracoes triglicerides pcr vhs calprotectina fecal hd: cid 10 k50,Encaminhamento
2227,2227,2020-10-16,1100002227,12345672227,Paula,solicito rx do pe esq ap + o,Exame
2228,2228,2020-11-12,1100002228,12345672228,Lucas,solicito: sorologia para dengue (igg e igm) hd: dengue?,Exame
2229,2229,2020-07-10,1100002229,12345672229,Juliana,"paciente com sintomas gripais, solicito teste rapido para covid 19 codigo tuss 40314618 cid: b34.2",Exame
2230,2230,2020-03-20,1100002230,12345672230,Fernando,"solicito: ns1 hemograma suspeita: cid a90 se plano nao autorizar, ligar para o mesmo e perguntar sobre telemedicina e agendar consulta online para solicitarem o exame",Exame
2231,2231,2020-10-27,1100002231,12345672231,Cristina,solicito : ressonancia magnetica de coluna cervical hd; m54.2,Encaminhamento
2232,2232,2020-05-22,1100002232,12345672232,Rafael,ao laboratorio solicito teste sars cov2 cid b342 tuss 40314618 grata,Exame
2233,2233,2020-05-04,1100002233,12345672233,Patrícia,"paciente com quadro de dor abdominal (cid r10.4), necessita do seguinte exame 1 colonoscopia 2 endoscopia digestiva alta",Exame
2234,2234,2020-09-16,1100002234,12345672234,Vinícius,solicito exame micologico direto e cultura de pele em dorso de pes,Exame
2235,2235,2020-05-16,1100002235,12345672235,Camila,solicito: eletrocardiograma justificativa: pre operatorio,Exame
2236,2236,2020-11-28,1100002236,12345672236,Rodrigo,solicitacao de exame 1 hemograma completo,Encaminhamento
2237,2237,2020-04-14,1100002237,12345672237,Tatiana,"solicito rx de torax 2p, hd: pac triagem infecciosa",Exame
2238,2238,2020-09-11,1100002238,12345672238,Gustavo,solicito ns1 dengue hemograma completo cid: a90 grata,Encaminhamento
2239,2239,2020-02-24,1100002239,12345672239,Isabela,solicito exames: cid 10: z 30.2 hemograma completo coagulograma na k ureia creatinina tgo / tgp / fa / ggt colesterol total e fracoes / triglicerides glicemia de jejum / hb glicosilada (hba1c) fsh / lh tsh / t4 livre prolactina urina 1 / urocultura com atb vitamina d vitamina b12 sorologia hepatite b (hbsag / hbeag / anti hbs / anti hbc igg e igm / anti hbe) sorologia hepatite c hiv vdrl ca 125 / ca 19.9 / cea bhcg quantitativo desde ja grato pela atencao,Exame
2240,2240,2020-02-01,1100002240,12345672240,João,solicito para a paciente acima: escanometria dos membros inferiores hd: m79.1,Exame
2241,2241,2020-02-24,1100002241,12345672241,Maria,solicito exame espirometria,Exame
2242,2242,2020-04-12,1100002242,12345672242,José,rx de clavicula esquerda 2p rx de ombro esquerdo 2p cid s420,Exame
2243,2243,2020-09-05,1100002243,12345672243,Ana,a ressonancia magnetica solicito a paciente acima com dores no joelhos rnm joelho direito rnm joelho esquerdo,Encaminhamento
2244,2244,2020-12-08,1100002244,12345672244,Pedro,solicito: 1) anti tpo,Exame
2245,2245,2020-12-04,1100002245,12345672245,Mariana,"relatorio medico ao chcm paciente tem diagnostico de hemocromatose (homozigose para h63d) e realiza sangrias regulares. solicito 3 sangrias realizar 1 sangria em fevereiro, marco e abril de 2024 de 400ml cid e83.1 grata,",Outros
2246,2246,2020-06-12,1100002246,12345672246,Carlos,paciente com sintomas gripais ha 03 dias. solicito teste antigeno covid. cid: b34.2 40314618 grata,Exame
2247,2247,2020-09-14,1100002247,12345672247,Paula,"encaminhamento ao ps encaminho paciente em d4 de sintomas esta com nausea mantida , sem conseguir realizar hidratacao por via oral solicito hidratacao e coleta de exame hoje sem coleta de exame",Exame
2248,2248,2020-08-08,1100002248,12345672248,Lucas,: solicito para paciente acima: : rmn tornozelo d codigo: 41101316 justificativa: dor articular / sd haglund cid 10: m255 : rmn cotovelo d codigo: 41101316 justificativa: dor articular a/e / sd manguito cid 10: m255 / m751,Exame
2249,2249,2020-03-12,1100002249,12345672249,Juliana,rmn tornozelo esquerdo codigo: 41101316 justificativa: dor articular / les?o ligamentar cid 10: m255,Exame
2250,2250,2020-09-06,1100002250,12345672250,Fernando,pedido de exame solicito teste rapido para covid cid: b34.2 codigo tuss: 40325024,Encaminhamento
2251,2251,2020-04-28,1100002251,12345672251,Cristina,solicito exame de ressonancia magnetica do quadril esquerdo quadro d esd impacto anterior com dor adutores m192,Exame
2252,2252,2020-07-24,1100002252,12345672252,Rafael,solicito audiometria tonal e vocal e impedanciometria,Encaminhamento
2253,2253,2020-05-07,1100002253,12345672253,Patrícia,realizar: radiografia de torax (arcos costais esq),Exame
2254,2254,2020-03-26,1100002254,12345672254,Vinícius,pedido de exame solicito teste rapido de covid cid: b342 codigo tuss: 40325024,Encaminhamento
2255,2255,2020-04-21,1100002255,12345672255,Camila,"solicito: exerese de cistos sebaceos em face. hd: cisto sebaceo tuss: 30101468 grata,",Exame
2256,2256,2020-01-05,1100002256,12345672256,Rodrigo,refere trauma em pe direito ha 7 dias relata dor local solicito rx pe direito,Exame
2257,2257,2020-06-14,1100002257,12345672257,Tatiana,solicito: ultrassom obstetrico com translucencia nucal (40901254) justificativa: gestante 10 sem,Exame
2258,2258,2020-10-31,1100002258,12345672258,Gustavo,relatorio medico: hd condropatia bilateral nos joelhos (m222) cd infiltracao articular com acido hialuronico (30713137 x 2) opus 2 f plus 06 ampolas. observacao: a quantidade e orientada pela propria fabricante articulacao do joelho.,Outros
2259,2259,2020-02-19,1100002259,12345672259,Isabela,favor realizar rnm coluna lombar m545,Encaminhamento
2260,2260,2020-01-18,1100002260,12345672260,João,ao ps solicito coleta de hemograma completo para seguimento de dengue grata.,Exame
2261,2261,2020-08-04,1100002261,12345672261,Maria,audiometria impedanciometria hd : zumbido esquerdo,Exame
2262,2262,2020-10-22,1100002262,12345672262,José,solicito: ultrassom de pelve feminina (40901181) justificativa: dismenorreia,Exame
2263,2263,2020-02-09,1100002263,12345672263,Ana,solicito: tc de pescoco indicacao: avaliacao de tireoide cid 10: d35 codigo tuss: 41001060,Exame
2264,2264,2020-01-03,1100002264,12345672264,Pedro,solicito: us pelve feminina (40901181) us abdome total (40901122) us tireoide (40901203) justificativa: rotina,Exame
2265,2265,2020-10-23,1100002265,12345672265,Mariana,solicito hemograma,Encaminhamento
2266,2266,2020-08-18,1100002266,12345672266,Carlos,"ultrassonografia obstetrica com dopplerfluxometria exame realizado por via abdominal. gestacao topica, com feto unico, com batimentos cardiacos ritmicos (bcf 133 bpm) e movimentacao ativa. durante o exame, esteve em situacao longitudinal, apresentacao cefalica com dorso a esquerda da linha media. cordao umbilical com insercao central na placenta e constituido de 3 vasos. placenta anterior, sem atingir o segmento inferior do utero. apresenta ecotextura heterogenea e grau de maturidade ii de grannum. liquido amniotico em quantidade normal. ila (indice de liquido amniotico): 87 mm (normal de 80 a 180 mm) biometria fetal: diametro biparietal: 91 mm circunferencia cefalica: 334 mm circunferencia abdominal: 320 mm comprimento do femur: 68 mm peso fetal estimado: 2869 gramas +/ 15%. dopplervelocimetria : arteria umbilical: indice de pulsatilidade (ip): 0.57 (normal de 0.50 a 1.15 para a idade gestacional) indice de resistencia (ir): 0.44 (normal de 0.42 a 0.71 para a idade gestacional) relacao a/b: 1.80 (normal de 1.40 a 3.31 para a idade gestacional) impressao diagnostica: gestacao topica, unica, com feto vivo idade gestacional estimada em 36 semanas e 4 dias. dopplerfluxometria com valores normais para a idade gestacional. liquido amniotico de volume normal.",Exame
2267,2267,2020-04-09,1100002267,12345672267,Paula,solicito para a paciente os seguintes exames 1 bacterioscopia de secrecao vaginal 2 cultura de secrecao vaginal 3 antibiograma de secrecao vaginal 4 sorologia para hepatite c 5 sorologia para hepatite b 6 sorologia para hiv 7 sorologia para herpes simples tipo 1 e 2 igg e igm 8 vdrl 9 pesquisa por pcr de gonococo 10 pesquisa por pcr de mycoplasma 11 pesquisa por pcr de trichonomas vaginalis 12 pesquisa por pcr de chamydia trachomatis,Exame
2268,2268,2020-06-18,1100002268,12345672268,Lucas,solicito hemograma completo sorologia para dengue igg e igm coletar em 21/03,Encaminhamento
2269,2269,2020-10-23,1100002269,12345672269,Juliana,solicito: 1. hemograma completo controle de plaquetas dengue coletar dia 19/03/2024,Exame
2270,2270,2020-04-23,1100002270,12345672270,Fernando,"solicito: 1. 40308553 anti transglutaminase tecidual iga. 2. 40306259 anticorpo anti endomisio, iga 3. 40307220 iga serica 4. 40306321 antigliadina (gluten) igm pesquisa e/ou dosagem pesquisa de diarreia cronica grato",Exame
2271,2271,2020-09-18,1100002271,12345672271,Cristina,hemograma ; na ; k ; glicemia ; hemoglobina glicada ; creatinina ; colesterol total e fracoes ; ac urico ; tsh ; tgo ; tgp ; ggt ; vit d ; pcr ; ferritina ; cortizol,Encaminhamento
2272,2272,2020-04-19,1100002272,12345672272,Rafael,solicito hemograma completo coletar em 15/04,Encaminhamento
2273,2273,2020-10-06,1100002273,12345672273,Patrícia,solicito para paciente acima: ultrassonografia das maos justificativa: tenossinovite de flexores dos polegares cid 10: m653,Exame
2274,2274,2020-09-03,1100002274,12345672274,Vinícius,solicito rx de coluna dorsal e lombar ap e perfil,Exame
2275,2275,2020-07-16,1100002275,12345672275,Camila,solicito sorologia febre maculosa por sintomas clinicos + epidemiologia positiva grata,Encaminhamento
